Source,Target,Type,Id,Label,Weight
2154,4696,Undirected,33226,,1
1656,2976,Undirected,33227,,1
518,5714,Undirected,33228,,1
1962,618,Undirected,33229,,1
5475,5737,Undirected,33230,,1
8232,8493,Undirected,33231,,1
4161,4792,Undirected,33232,,1
1963,5666,Undirected,33233,,1
7337,7769,Undirected,33234,,1
2752,5528,Undirected,33235,,1
3881,5033,Undirected,33236,,1
1023,2788,Undirected,33237,,1
2152,5129,Undirected,33238,,1
1187,3540,Undirected,33239,,1
3008,4288,Undirected,33240,,1
2568,6937,Undirected,33241,,1
7562,7723,Undirected,33242,,1
4013,4153,Undirected,33243,,1
5182,6125,Undirected,33244,,1
3668,4262,Undirected,33245,,1
483,989,Undirected,33246,,1
3013,5386,Undirected,33247,,1
3129,4000,Undirected,33248,,1
1761,5246,Undirected,33249,,1
139,1738,Undirected,33250,,1
8048,8821,Undirected,33251,,1
4622,4688,Undirected,33252,,1
2605,943,Undirected,33253,,1
195,2201,Undirected,33254,,1
2461,5669,Undirected,33255,,1
4103,6929,Undirected,33256,,1
133,6872,Undirected,33257,,1
2397,5381,Undirected,33258,,1
7274,8223,Undirected,33259,,1
5729,5988,Undirected,33260,,1
5136,5867,Undirected,33261,,1
2246,3710,Undirected,33262,,1
5787,5867,Undirected,33263,,1
8319,8433,Undirected,33264,,1
2883,920,Undirected,33265,,1
4620,5528,Undirected,33266,,1
250,4293,Undirected,33267,,1
1592,1769,Undirected,33268,,1
1969,4950,Undirected,33269,,1
7524,8251,Undirected,33270,,1
7102,7299,Undirected,33271,,1
1028,334,Undirected,33272,,1
7442,7986,Undirected,33273,,1
6774,8425,Undirected,33274,,1
2242,6666,Undirected,33275,,1
1464,5184,Undirected,33276,,1
4187,5012,Undirected,33277,,1
2855,4295,Undirected,33278,,1
3371,6874,Undirected,33279,,1
4549,4688,Undirected,33280,,1
1774,489,Undirected,33281,,1
2135,477,Undirected,33282,,1
2840,480,Undirected,33283,,1
1896,2784,Undirected,33284,,1
2588,4978,Undirected,33285,,1
6795,8325,Undirected,33286,,1
4013,5048,Undirected,33287,,1
7289,7339,Undirected,33288,,1
5654,6045,Undirected,33289,,1
3974,5682,Undirected,33290,,1
7056,7541,Undirected,33291,,1
7060,8099,Undirected,33292,,1
248,3092,Undirected,33293,,1
7302,7473,Undirected,33294,,1
3999,409,Undirected,33295,,1
1625,2348,Undirected,33296,,1
4664,6005,Undirected,33297,,1
2290,3830,Undirected,33298,,1
6127,6583,Undirected,33299,,1
343,3720,Undirected,33300,,1
1405,5518,Undirected,33301,,1
3234,6526,Undirected,33302,,1
7322,7403,Undirected,33303,,1
4868,5219,Undirected,33304,,1
7442,7963,Undirected,33305,,1
532,6472,Undirected,33306,,1
1785,6415,Undirected,33307,,1
5940,6301,Undirected,33308,,1
2517,5503,Undirected,33309,,1
7562,8408,Undirected,33310,,1
7143,8456,Undirected,33311,,1
1624,4726,Undirected,33312,,1
8463,8465,Undirected,33313,,1
8122,8778,Undirected,33314,,1
7978,8004,Undirected,33315,,1
2782,2858,Undirected,33316,,1
4200,5807,Undirected,33317,,1
5445,750,Undirected,33318,,1
7078,8073,Undirected,33319,,1
7429,8803,Undirected,33320,,1
2926,998,Undirected,33321,,1
2846,958,Undirected,33322,,1
1651,6185,Undirected,33323,,1
2995,3005,Undirected,33324,,1
7090,8583,Undirected,33325,,1
7442,7633,Undirected,33326,,1
1625,4048,Undirected,33327,,1
3735,5664,Undirected,33328,,1
2629,5414,Undirected,33329,,1
2367,5101,Undirected,33330,,1
1820,5310,Undirected,33331,,1
3275,6681,Undirected,33332,,1
1894,6171,Undirected,33333,,1
1028,1834,Undirected,33334,,1
1962,4508,Undirected,33335,,1
7019,8567,Undirected,33336,,1
7827,8540,Undirected,33337,,1
3921,5008,Undirected,33338,,1
4234,6003,Undirected,33339,,1
7353,8685,Undirected,33340,,1
3412,5047,Undirected,33341,,1
3282,7176,Undirected,33342,,1
238,5923,Undirected,33343,,1
1292,989,Undirected,33344,,1
1817,914,Undirected,33345,,1
1625,4226,Undirected,33346,,1
1524,2448,Undirected,33347,,1
122,5640,Undirected,33348,,1
3955,4126,Undirected,33349,,1
7010,8143,Undirected,33350,,1
4333,4418,Undirected,33351,,1
8472,8798,Undirected,33352,,1
4622,921,Undirected,33353,,1
7696,8158,Undirected,33354,,1
166,2889,Undirected,33355,,1
4092,4107,Undirected,33356,,1
2940,545,Undirected,33357,,1
3063,5206,Undirected,33358,,1
3491,3696,Undirected,33359,,1
2926,3668,Undirected,33360,,1
4467,975,Undirected,33361,,1
2323,654,Undirected,33362,,1
1834,6619,Undirected,33363,,1
4715,780,Undirected,33364,,1
7161,8306,Undirected,33365,,1
7750,8565,Undirected,33366,,1
1569,5715,Undirected,33367,,1
2802,5211,Undirected,33368,,1
1776,6679,Undirected,33369,,1
1541,6181,Undirected,33370,,1
1207,4664,Undirected,33371,,1
1829,3244,Undirected,33372,,1
5165,5790,Undirected,33373,,1
4486,695,Undirected,33374,,1
5373,6293,Undirected,33375,,1
6772,7540,Undirected,33376,,1
4549,921,Undirected,33377,,1
1495,4048,Undirected,33378,,1
2667,3244,Undirected,33379,,1
1004,321,Undirected,33380,,1
4955,4968,Undirected,33381,,1
2334,4272,Undirected,33382,,1
1713,1882,Undirected,33383,,1
6000,654,Undirected,33384,,1
4289,4324,Undirected,33385,,1
4333,521,Undirected,33386,,1
3619,6927,Undirected,33387,,1
5464,5578,Undirected,33388,,1
3201,5540,Undirected,33389,,1
369,976,Undirected,33390,,1
6743,8790,Undirected,33391,,1
5517,6181,Undirected,33392,,1
2523,5682,Undirected,33393,,1
3662,6593,Undirected,33394,,1
3351,5492,Undirected,33395,,1
4013,6295,Undirected,33396,,1
1962,6097,Undirected,33397,,1
4282,6116,Undirected,33398,,1
7360,7492,Undirected,33399,,1
7081,7592,Undirected,33400,,1
7201,7942,Undirected,33401,,1
6780,8849,Undirected,33402,,1
3161,5004,Undirected,33403,,1
7587,8397,Undirected,33404,,1
8574,8858,Undirected,33405,,1
4663,921,Undirected,33406,,1
3229,6639,Undirected,33407,,1
5005,736,Undirected,33408,,1
1207,3228,Undirected,33409,,1
3673,4156,Undirected,33410,,1
1857,5095,Undirected,33411,,1
7081,7558,Undirected,33412,,1
3891,798,Undirected,33413,,1
7120,8313,Undirected,33414,,1
2540,5638,Undirected,33415,,1
2228,2323,Undirected,33416,,1
6706,7480,Undirected,33417,,1
1674,1701,Undirected,33418,,1
2407,5510,Undirected,33419,,1
6979,8163,Undirected,33420,,1
7670,8784,Undirected,33421,,1
4738,7278,Undirected,33422,,1
1653,4726,Undirected,33423,,1
3143,4191,Undirected,33424,,1
7594,8399,Undirected,33425,,1
295,4970,Undirected,33426,,1
7100,8796,Undirected,33427,,1
375,4199,Undirected,33428,,1
1595,5867,Undirected,33429,,1
7123,8188,Undirected,33430,,1
7736,7877,Undirected,33431,,1
6817,7165,Undirected,33432,,1
8101,8592,Undirected,33433,,1
3836,4200,Undirected,33434,,1
2349,3092,Undirected,33435,,1
4334,5654,Undirected,33436,,1
1751,4260,Undirected,33437,,1
3278,5511,Undirected,33438,,1
3057,3459,Undirected,33439,,1
1634,3689,Undirected,33440,,1
6708,7019,Undirected,33441,,1
8080,8834,Undirected,33442,,1
1403,838,Undirected,33443,,1
2431,4206,Undirected,33444,,1
1028,5030,Undirected,33445,,1
4126,4694,Undirected,33446,,1
3582,4414,Undirected,33447,,1
3073,3080,Undirected,33448,,1
7474,8269,Undirected,33449,,1
2610,4233,Undirected,33450,,1
7845,8840,Undirected,33451,,1
4383,6878,Undirected,33452,,1
7844,8502,Undirected,33453,,1
1750,4013,Undirected,33454,,1
1500,4615,Undirected,33455,,1
1438,250,Undirected,33456,,1
2836,6884,Undirected,33457,,1
4013,5524,Undirected,33458,,1
7576,8337,Undirected,33459,,1
7270,7291,Undirected,33460,,1
6764,8081,Undirected,33461,,1
2843,831,Undirected,33462,,1
330,3735,Undirected,33463,,1
7768,8569,Undirected,33464,,1
3695,5471,Undirected,33465,,1
3959,6283,Undirected,33466,,1
3384,4067,Undirected,33467,,1
3869,3933,Undirected,33468,,1
2635,4128,Undirected,33469,,1
7524,8487,Undirected,33470,,1
7593,8797,Undirected,33471,,1
3862,5814,Undirected,33472,,1
8380,8558,Undirected,33473,,1
7076,8333,Undirected,33474,,1
1774,2149,Undirected,33475,,1
1004,539,Undirected,33476,,1
1023,6077,Undirected,33477,,1
2292,5360,Undirected,33478,,1
223,3421,Undirected,33479,,1
3364,4212,Undirected,33480,,1
7161,7250,Undirected,33481,,1
7081,8199,Undirected,33482,,1
1272,2448,Undirected,33483,,1
2244,4044,Undirected,33484,,1
7756,7765,Undirected,33485,,1
7691,7704,Undirected,33486,,1
1696,6677,Undirected,33487,,1
6995,7831,Undirected,33488,,1
1618,4153,Undirected,33489,,1
3473,3964,Undirected,33490,,1
7165,7752,Undirected,33491,,1
1614,441,Undirected,33492,,1
4659,5937,Undirected,33493,,1
5745,6139,Undirected,33494,,1
6129,637,Undirected,33495,,1
7052,8046,Undirected,33496,,1
1685,1785,Undirected,33497,,1
7931,7982,Undirected,33498,,1
3907,4013,Undirected,33499,,1
1016,5146,Undirected,33500,,1
7051,7727,Undirected,33501,,1
7294,7954,Undirected,33502,,1
2271,2348,Undirected,33503,,1
8391,8472,Undirected,33504,,1
2638,3155,Undirected,33505,,1
7982,8647,Undirected,33506,,1
1549,6282,Undirected,33507,,1
1783,5743,Undirected,33508,,1
3955,4333,Undirected,33509,,1
7459,7691,Undirected,33510,,1
2668,724,Undirected,33511,,1
7530,7809,Undirected,33512,,1
2488,878,Undirected,33513,,1
7873,8143,Undirected,33514,,1
6155,6595,Undirected,33515,,1
2911,770,Undirected,33516,,1
2290,527,Undirected,33517,,1
4088,6855,Undirected,33518,,1
2582,3992,Undirected,33519,,1
7312,7843,Undirected,33520,,1
6135,6892,Undirected,33521,,1
2947,5576,Undirected,33522,,1
1696,4337,Undirected,33523,,1
8062,8100,Undirected,33524,,1
3439,5562,Undirected,33525,,1
340,5951,Undirected,33526,,1
7915,8555,Undirected,33527,,1
2511,4512,Undirected,33528,,1
5111,6299,Undirected,33529,,1
2367,2386,Undirected,33530,,1
2605,4922,Undirected,33531,,1
7446,8476,Undirected,33532,,1
358,765,Undirected,33533,,1
7083,8781,Undirected,33534,,1
1816,4696,Undirected,33535,,1
2676,5461,Undirected,33536,,1
7002,8620,Undirected,33537,,1
355,6254,Undirected,33538,,1
1818,6639,Undirected,33539,,1
1675,5313,Undirected,33540,,1
355,5106,Undirected,33541,,1
1817,264,Undirected,33542,,1
7404,8818,Undirected,33543,,1
7460,7698,Undirected,33544,,1
4342,6232,Undirected,33545,,1
6983,7840,Undirected,33546,,1
5131,5596,Undirected,33547,,1
3023,5,Undirected,33548,,1
7615,8507,Undirected,33549,,1
4013,5756,Undirected,33550,,1
7380,7404,Undirected,33551,,1
2675,4853,Undirected,33552,,1
7014,7513,Undirected,33553,,1
3146,562,Undirected,33554,,1
5272,6214,Undirected,33555,,1
2283,922,Undirected,33556,,1
3365,5370,Undirected,33557,,1
409,6669,Undirected,33558,,1
3588,6501,Undirected,33559,,1
2615,4095,Undirected,33560,,1
7442,8132,Undirected,33561,,1
8073,8301,Undirected,33562,,1
7252,8152,Undirected,33563,,1
6806,7478,Undirected,33564,,1
8820,8839,Undirected,33565,,1
1183,948,Undirected,33566,,1
1028,2591,Undirected,33567,,1
4972,888,Undirected,33568,,1
6009,624,Undirected,33569,,1
7910,8542,Undirected,33570,,1
1517,2159,Undirected,33571,,1
2448,3519,Undirected,33572,,1
8352,8431,Undirected,33573,,1
1624,1653,Undirected,33574,,1
3385,6914,Undirected,33575,,1
7193,8854,Undirected,33576,,1
7917,8111,Undirected,33577,,1
195,2739,Undirected,33578,,1
1984,3761,Undirected,33579,,1
1330,1623,Undirected,33580,,1
1174,2951,Undirected,33581,,1
3834,6255,Undirected,33582,,1
2230,474,Undirected,33583,,1
2477,6616,Undirected,33584,,1
1742,4871,Undirected,33585,,1
2705,2802,Undirected,33586,,1
146,2784,Undirected,33587,,1
1724,4095,Undirected,33588,,1
3693,5891,Undirected,33589,,1
5867,6267,Undirected,33590,,1
7914,7944,Undirected,33591,,1
2586,5803,Undirected,33592,,1
6291,989,Undirected,33593,,1
2884,5986,Undirected,33594,,1
7328,7527,Undirected,33595,,1
3585,3804,Undirected,33596,,1
7773,7822,Undirected,33597,,1
5035,754,Undirected,33598,,1
7832,8183,Undirected,33599,,1
6526,943,Undirected,33600,,1
6829,7525,Undirected,33601,,1
4508,5954,Undirected,33602,,1
6745,7694,Undirected,33603,,1
3161,5400,Undirected,33604,,1
238,6656,Undirected,33605,,1
1818,263,Undirected,33606,,1
1523,3098,Undirected,33607,,1
784,989,Undirected,33608,,1
3290,6184,Undirected,33609,,1
4417,6053,Undirected,33610,,1
2926,3840,Undirected,33611,,1
7826,7890,Undirected,33612,,1
7959,8619,Undirected,33613,,1
2225,5211,Undirected,33614,,1
8048,8062,Undirected,33615,,1
5211,5461,Undirected,33616,,1
3220,457,Undirected,33617,,1
7487,8133,Undirected,33618,,1
7285,7691,Undirected,33619,,1
5654,6814,Undirected,33620,,1
3640,6248,Undirected,33621,,1
5344,6072,Undirected,33622,,1
2550,5038,Undirected,33623,,1
1409,3746,Undirected,33624,,1
2448,4831,Undirected,33625,,1
3766,933,Undirected,33626,,1
5821,6316,Undirected,33627,,1
2386,2777,Undirected,33628,,1
1738,6411,Undirected,33629,,1
7540,8855,Undirected,33630,,1
7044,7944,Undirected,33631,,1
3303,5741,Undirected,33632,,1
1315,5307,Undirected,33633,,1
7406,8784,Undirected,33634,,1
1693,4008,Undirected,33635,,1
1793,5867,Undirected,33636,,1
6810,7737,Undirected,33637,,1
8219,8326,Undirected,33638,,1
3497,4265,Undirected,33639,,1
4013,5379,Undirected,33640,,1
5113,5558,Undirected,33641,,1
2263,3459,Undirected,33642,,1
2668,3125,Undirected,33643,,1
2762,948,Undirected,33644,,1
7537,7638,Undirected,33645,,1
3933,821,Undirected,33646,,1
3586,515,Undirected,33647,,1
7858,7942,Undirected,33648,,1
2993,3459,Undirected,33649,,1
1749,3670,Undirected,33650,,1
3597,4427,Undirected,33651,,1
7272,7442,Undirected,33652,,1
4013,6096,Undirected,33653,,1
2926,4229,Undirected,33654,,1
2599,4669,Undirected,33655,,1
7143,7716,Undirected,33656,,1
5381,5511,Undirected,33657,,1
2861,6532,Undirected,33658,,1
2539,3884,Undirected,33659,,1
6753,7703,Undirected,33660,,1
7163,7743,Undirected,33661,,1
1239,4664,Undirected,33662,,1
1592,4875,Undirected,33663,,1
3543,870,Undirected,33664,,1
7500,8834,Undirected,33665,,1
2926,6007,Undirected,33666,,1
162,4317,Undirected,33667,,1
3589,4236,Undirected,33668,,1
4335,643,Undirected,33669,,1
2410,6475,Undirected,33670,,1
7165,8192,Undirected,33671,,1
5044,843,Undirected,33672,,1
2199,5211,Undirected,33673,,1
4992,5102,Undirected,33674,,1
1315,981,Undirected,33675,,1
404,4393,Undirected,33676,,1
3842,5723,Undirected,33677,,1
3423,6615,Undirected,33678,,1
4081,5832,Undirected,33679,,1
4404,762,Undirected,33680,,1
3763,5491,Undirected,33681,,1
2263,5514,Undirected,33682,,1
2249,3192,Undirected,33683,,1
4124,5078,Undirected,33684,,1
6817,8096,Undirected,33685,,1
4220,5338,Undirected,33686,,1
220,654,Undirected,33687,,1
7444,7740,Undirected,33688,,1
3670,3777,Undirected,33689,,1
7510,7515,Undirected,33690,,1
2749,2926,Undirected,33691,,1
7163,8697,Undirected,33692,,1
355,3992,Undirected,33693,,1
1537,948,Undirected,33694,,1
8353,8451,Undirected,33695,,1
3356,369,Undirected,33696,,1
2743,6129,Undirected,33697,,1
3041,6117,Undirected,33698,,1
8185,8333,Undirected,33699,,1
3693,5052,Undirected,33700,,1
1239,3228,Undirected,33701,,1
6698,6704,Undirected,33702,,1
5347,6037,Undirected,33703,,1
457,6631,Undirected,33704,,1
7769,8488,Undirected,33705,,1
7272,8218,Undirected,33706,,1
7404,7846,Undirected,33707,,1
4013,535,Undirected,33708,,1
7035,8677,Undirected,33709,,1
5587,6299,Undirected,33710,,1
4695,6490,Undirected,33711,,1
8472,8488,Undirected,33712,,1
521,6300,Undirected,33713,,1
349,5663,Undirected,33714,,1
1579,4056,Undirected,33715,,1
6121,6125,Undirected,33716,,1
4013,5518,Undirected,33717,,1
264,578,Undirected,33718,,1
7353,7726,Undirected,33719,,1
303,4356,Undirected,33720,,1
1188,4718,Undirected,33721,,1
3346,4369,Undirected,33722,,1
5505,989,Undirected,33723,,1
3884,614,Undirected,33724,,1
7746,8583,Undirected,33725,,1
2605,4726,Undirected,33726,,1
2327,5545,Undirected,33727,,1
4535,5867,Undirected,33728,,1
4200,4231,Undirected,33729,,1
5682,5753,Undirected,33730,,1
3371,834,Undirected,33731,,1
1724,2237,Undirected,33732,,1
6065,6673,Undirected,33733,,1
4136,5033,Undirected,33734,,1
5168,5797,Undirected,33735,,1
5814,707,Undirected,33736,,1
3807,5867,Undirected,33737,,1
2514,5167,Undirected,33738,,1
2922,5176,Undirected,33739,,1
2492,6457,Undirected,33740,,1
3558,5298,Undirected,33741,,1
2866,6885,Undirected,33742,,1
1542,6332,Undirected,33743,,1
4177,866,Undirected,33744,,1
2889,6583,Undirected,33745,,1
1330,3234,Undirected,33746,,1
7615,7982,Undirected,33747,,1
4622,6323,Undirected,33748,,1
1793,3414,Undirected,33749,,1
1028,4206,Undirected,33750,,1
7099,8673,Undirected,33751,,1
8429,8839,Undirected,33752,,1
6765,8596,Undirected,33753,,1
7123,7751,Undirected,33754,,1
5272,5480,Undirected,33755,,1
146,1896,Undirected,33756,,1
1543,6400,Undirected,33757,,1
6697,8256,Undirected,33758,,1
5240,5268,Undirected,33759,,1
524,6406,Undirected,33760,,1
182,945,Undirected,33761,,1
4840,6608,Undirected,33762,,1
2926,5292,Undirected,33763,,1
5246,921,Undirected,33764,,1
1272,6324,Undirected,33765,,1
2116,5638,Undirected,33766,,1
7687,8176,Undirected,33767,,1
4549,6323,Undirected,33768,,1
1514,2982,Undirected,33769,,1
7033,7626,Undirected,33770,,1
7545,7943,Undirected,33771,,1
3550,4088,Undirected,33772,,1
1218,4384,Undirected,33773,,1
7322,7668,Undirected,33774,,1
1372,878,Undirected,33775,,1
7681,7871,Undirected,33776,,1
2985,6167,Undirected,33777,,1
1537,1647,Undirected,33778,,1
3456,3990,Undirected,33779,,1
3355,6221,Undirected,33780,,1
1865,2189,Undirected,33781,,1
3303,554,Undirected,33782,,1
1655,4504,Undirected,33783,,1
4269,4333,Undirected,33784,,1
6806,7525,Undirected,33785,,1
7293,7844,Undirected,33786,,1
3177,5698,Undirected,33787,,1
3016,3025,Undirected,33788,,1
2831,4881,Undirected,33789,,1
2779,2928,Undirected,33790,,1
3751,4013,Undirected,33791,,1
7270,8531,Undirected,33792,,1
4206,4657,Undirected,33793,,1
2645,4286,Undirected,33794,,1
2327,5175,Undirected,33795,,1
2758,2816,Undirected,33796,,1
2315,856,Undirected,33797,,1
3543,4111,Undirected,33798,,1
3029,6908,Undirected,33799,,1
1390,3291,Undirected,33800,,1
1830,6629,Undirected,33801,,1
2928,2948,Undirected,33802,,1
257,4324,Undirected,33803,,1
2448,6326,Undirected,33804,,1
1291,5890,Undirected,33805,,1
2668,3395,Undirected,33806,,1
7600,8261,Undirected,33807,,1
1953,2511,Undirected,33808,,1
7645,7674,Undirected,33809,,1
171,4508,Undirected,33810,,1
7459,7704,Undirected,33811,,1
7058,7659,Undirected,33812,,1
408,983,Undirected,33813,,1
3129,6239,Undirected,33814,,1
6791,7412,Undirected,33815,,1
5462,5464,Undirected,33816,,1
4996,5347,Undirected,33817,,1
7404,8298,Undirected,33818,,1
4950,5638,Undirected,33819,,1
2153,555,Undirected,33820,,1
2606,4549,Undirected,33821,,1
3466,3752,Undirected,33822,,1
5206,5385,Undirected,33823,,1
2234,2926,Undirected,33824,,1
541,6051,Undirected,33825,,1
3490,4046,Undirected,33826,,1
3071,5374,Undirected,33827,,1
6032,6202,Undirected,33828,,1
5307,981,Undirected,33829,,1
3463,3636,Undirected,33830,,1
3233,3445,Undirected,33831,,1
166,5211,Undirected,33832,,1
7507,8456,Undirected,33833,,1
3996,6053,Undirected,33834,,1
921,975,Undirected,33835,,1
2889,5531,Undirected,33836,,1
5150,5246,Undirected,33837,,1
4333,5106,Undirected,33838,,1
4013,4028,Undirected,33839,,1
2868,5038,Undirected,33840,,1
2693,6031,Undirected,33841,,1
2209,3234,Undirected,33842,,1
6982,8522,Undirected,33843,,1
197,2507,Undirected,33844,,1
1290,4013,Undirected,33845,,1
4884,5261,Undirected,33846,,1
1405,3500,Undirected,33847,,1
4516,4970,Undirected,33848,,1
7746,8796,Undirected,33849,,1
3459,5974,Undirected,33850,,1
2843,942,Undirected,33851,,1
8584,8796,Undirected,33852,,1
2126,5272,Undirected,33853,,1
1625,4333,Undirected,33854,,1
1206,2607,Undirected,33855,,1
7482,8804,Undirected,33856,,1
473,6175,Undirected,33857,,1
4366,5111,Undirected,33858,,1
1674,5695,Undirected,33859,,1
4106,5405,Undirected,33860,,1
445,5897,Undirected,33861,,1
8622,8689,Undirected,33862,,1
163,4888,Undirected,33863,,1
3285,5680,Undirected,33864,,1
6820,8620,Undirected,33865,,1
7049,7816,Undirected,33866,,1
1468,4293,Undirected,33867,,1
7628,7959,Undirected,33868,,1
2367,2772,Undirected,33869,,1
5211,5211,Undirected,33870,,1
4132,5521,Undirected,33871,,1
7889,7982,Undirected,33872,,1
2397,4508,Undirected,33873,,1
111,2889,Undirected,33874,,1
6047,606,Undirected,33875,,1
3101,4404,Undirected,33876,,1
1802,6068,Undirected,33877,,1
6728,7094,Undirected,33878,,1
7442,8015,Undirected,33879,,1
2489,3207,Undirected,33880,,1
3087,5387,Undirected,33881,,1
3722,7066,Undirected,33882,,1
1372,1402,Undirected,33883,,1
3098,3845,Undirected,33884,,1
314,5888,Undirected,33885,,1
7083,7344,Undirected,33886,,1
4265,6878,Undirected,33887,,1
2333,4158,Undirected,33888,,1
1170,2236,Undirected,33889,,1
3275,3278,Undirected,33890,,1
1531,3797,Undirected,33891,,1
8178,8433,Undirected,33892,,1
1211,736,Undirected,33893,,1
7770,8825,Undirected,33894,,1
7377,8622,Undirected,33895,,1
7384,7895,Undirected,33896,,1
1777,4264,Undirected,33897,,1
6980,7442,Undirected,33898,,1
1797,4001,Undirected,33899,,1
3324,521,Undirected,33900,,1
2913,958,Undirected,33901,,1
4724,6507,Undirected,33902,,1
3081,5208,Undirected,33903,,1
5361,58,Undirected,33904,,1
