Author Name,Author ID,UID
MobinHossain,nsu_author_249,3421
Nazira,nsu_author_250,3422
Nelima,nsu_author_251,3423
Tahia,nsu_author_252,3165
Soroni,nsu_author_253,3424
Hossain,nsu_author_254,1010
Mohammad,nsu_author_255,1107
Hossain,nsu_author_256,1010
Nafisa,nsu_author_257,1735
Basma,nsu_author_258,3425
Ferdaus,nsu_author_259,2558
Lianying,nsu_author_26,3426
Tasnim,nsu_author_260,1060
Rahman,nsu_author_262,986
Safiyatul,nsu_author_263,3427
Sakibe,nsu_author_264,3428
Tasneem,nsu_author_266,2285
Bahalul,nsu_author_268,3295
Rifat,nsu_author_269,1272
Muhammad,nsu_author_27,1301
Oahiduzzaman,nsu_author_270,3429
Mahmud,nsu_author_271,1039
Mujtabir,nsu_author_272,3430
Ashik,nsu_author_273,1648
Ramisa,nsu_author_274,3431
Hasan,nsu_author_275,1052
Hossain,nsu_author_276,1010
Voumick,nsu_author_277,3432
Prince,nsu_author_278,3029
Tamim1,nsu_author_279,3433
Mengyuan,nsu_author_28,3434
Halima,nsu_author_280,3435
Ashfaque,nsu_author_281,3436
Sifat,nsu_author_282,1215
Saddatul,nsu_author_283,3437
Md.Moniruzzaman,nsu_author_284,3438
Chandra,nsu_author_287,1269
Shahadat,nsu_author_288,2262
Shariful,nsu_author_289,2113
Fereydoun,nsu_author_29,3439
Ashique,nsu_author_290,2616
Khanom,nsu_author_291,3440
Mohammad,nsu_author_292,1107
Saiful,nsu_author_293,1808
Talukder,nsu_author_294,1142
Tanmoy,nsu_author_295,1615
Mehnaz,nsu_author_297,1655
Shaha,nsu_author_298,3441
Nayem,nsu_author_299,3442
Monirujjaman,nsu_author_3,3159
Shubham,nsu_author_30,3443
Tanjir,nsu_author_300,3444
Ibtida,nsu_author_302,3445
Tabassum,nsu_author_303,1105
Habibullah,nsu_author_304,2663
Obaidah,nsu_author_306,3446
Obaidah,nsu_author_308,3446
Pourzandi,nsu_author_31,3447
Safiul,nsu_author_310,3448
Shahidur,nsu_author_311,3449
forji,nsu_author_312,3450
Tanijna,nsu_author_313,3451
Mariha,nsu_author_314,3452
Nazia,nsu_author_315,3453
Rezowana,nsu_author_316,3454
Khandaker,nsu_author_317,2937
Shakil,nsu_author_318,3183
Muhtasim,nsu_author_319,3455
Mahbubur,nsu_author_32,2064
Shawan,nsu_author_320,3456
Afsana,nsu_author_321,1354
Shadman,nsu_author_322,1163
Asaduzzaman,nsu_author_323,1477
Hossain,nsu_author_324,1010
Aritra,nsu_author_325,3457
Mithun,nsu_author_326,2826
Tabassum,nsu_author_327,1105
Chowdhury,nsu_author_328,1032
Tasmin,nsu_author_329,3458
Koushik,nsu_author_33,3459
Rohani,nsu_author_330,3460
Bhowmick,nsu_author_331,1707
Debalina,nsu_author_332,3461
Rafaeal,nsu_author_333,3462
Asad,nsu_author_334,1846
Rafayet,nsu_author_335,3463
Aowrongajab,nsu_author_336,3464
Nazmul,nsu_author_337,2715
Shanewaze,nsu_author_338,3465
Islam,nsu_author_34,1051
Mojib,nsu_author_340,3466
Raihan,nsu_author_341,1230
Fahad,nsu_author_342,1227
Mridul,nsu_author_344,3393
Hossain,nsu_author_345,1010
Ashraful,nsu_author_346,1311
Hossain,nsu_author_347,1010
Chakrabarty,nsu_author_348,1004
Mostafa,nsu_author_349,2587
Tarango,nsu_author_35,3467
Choudhury,nsu_author_350,1067
Shazzad,nsu_author_351,3143
Rafiunnisa,nsu_author_352,3468
Muhammad,nsu_author_353,1301
Mohammad,nsu_author_354,1107
Prithee,nsu_author_355,3469
Imran,nsu_author_356,2637
Raihanul,nsu_author_359,1567
Moniruz,nsu_author_36,3470
Khalida,nsu_author_360,3471
Sanita,nsu_author_362,3472
Emdadul,nsu_author_363,3473
Waliur,nsu_author_365,3474
Nazmul,nsu_author_367,2715
Rakibul,nsu_author_368,2150
Delwar,nsu_author_37,3475
Farah,nsu_author_370,3476
Farah,nsu_author_370,3476
Shelim,nsu_author_371,3477
Zaman,nsu_author_372,1220
Zaman,nsu_author_372,1220
Hassan,nsu_author_373,1158
Alam,nsu_author_374,1054
Alam,nsu_author_374,1054
Mohammad,nsu_author_375,1107
Manjurul,nsu_author_376,3478
Kowshin,nsu_author_378,3479
Hossain,nsu_author_379,1010
Bhuiyan,nsu_author_38,1450
Tahsan,nsu_author_380,3480
Rumman,nsu_author_382,3481
Mozammel,nsu_author_383,3210
Majedul,nsu_author_384,3482
Jayasree,nsu_author_385,3483
Nixon,nsu_author_386,3484
Joyeta,nsu_author_387,3485
Sarfaraz,nsu_author_389,1503
Tanjila,nsu_author_39,3486
Tahsin,nsu_author_390,1413
Kushal,nsu_author_391,3487
Tanzilur,nsu_author_392,3488
Chowdhury,nsu_author_393,1032
Talukdar,nsu_author_394,3489
Mahmud,nsu_author_395,1039
Mubarak,nsu_author_396,3490
Mahmood,nsu_author_397,1596
Iftekharul,nsu_author_398,3491
Tarek,nsu_author_399,2878
Farah,nsu_author_40,3476
Falgunee,nsu_author_400,3492
Chowdhury,nsu_author_402,1032
Osman,nsu_author_403,2422
Rezwan,nsu_author_404,3493
Wasit,nsu_author_405,3494
Mahrin,nsu_author_406,3495
Yesin,nsu_author_408,3496
Rahman,nsu_author_409,986
Saurav,nsu_author_410,3497
Imran,nsu_author_411,2637
Ferdous,nsu_author_413,1799
Nahian,nsu_author_414,1086
Nahian,nsu_author_414,1086
Ghani,nsu_author_415,3498
Ghani,nsu_author_415,3498
Baized,nsu_author_417,3499
Baized,nsu_author_417,3499
Hasibul,nsu_author_419,1352
Zaman,nsu_author_42,1220
Sharmina,nsu_author_420,3390
Baized,nsu_author_421,3499
Chowdhury,nsu_author_422,1032
Uddin,nsu_author_423,1033
Mohammad,nsu_author_424,1107
Tamim,nsu_author_425,3500
Tamim,nsu_author_425,3500
Akash,nsu_author_426,1029
Saifullah,nsu_author_427,1183
Swapnil,nsu_author_428,1552
Hassan,nsu_author_429,1158
Bhuiyan,nsu_author_43,1450
Chowdhury,nsu_author_430,1032
Arnab,nsu_author_432,2757
Sheikh,nsu_author_433,1532
Asif,nsu_author_435,3501
Talukder,nsu_author_437,1142
Sheikh,nsu_author_438,1532
Arifur,nsu_author_439,2170
Hossain,nsu_author_44,1010
Sultana,nsu_author_440,1153
Aaphsaarah,nsu_author_441,3502
Chowdhury,nsu_author_442,1032
Naushaba,nsu_author_443,3503
Hasin,nsu_author_444,3504
Khisha,nsu_author_445,3505
Takanori,nsu_author_446,3506
Farah,nsu_author_447,3476
Farah,nsu_author_447,3476
Shelim,nsu_author_449,3477
Shelim,nsu_author_449,3477
Sazzad,nsu_author_45,2998
Hassan,nsu_author_453,1158
Hassan,nsu_author_453,1158
D,nsu_author_456,3507
D,nsu_author_456,3507
Ehtesham,nsu_author_457,3362
Muhammad,nsu_author_458,1301
Jafrina,nsu_author_459,3508
Hossain,nsu_author_46,1010
Chowdhury,nsu_author_460,1032
Mohammed,nsu_author_461,1196
Akanda,nsu_author_462,3509
Shaid,nsu_author_463,3510
Benazir,nsu_author_464,3304
Monirul,nsu_author_465,1561
Rashedul,nsu_author_466,3058
Rezwan,nsu_author_467,3493
Hassan,nsu_author_468,1158
Baized,nsu_author_469,3499
Moonmoon,nsu_author_47,3511
Tasfiqul,nsu_author_470,3512
Ahmed,nsu_author_471,1055
Rakib,nsu_author_472,2812
Hasan,nsu_author_473,1052
Rashik,nsu_author_474,3513
Hasibul,nsu_author_475,1352
Shuvashis,nsu_author_476,3514
Hassan,nsu_author_477,1158
Iftekher,nsu_author_478,3515
Azad,nsu_author_479,1087
Azad,nsu_author_479,1087
Ishaque,nsu_author_481,3516
Mohammad,nsu_author_482,1107
Majumder,nsu_author_483,1774
Kawsar,nsu_author_484,3517
Mahtab,nsu_author_485,1409
Ashiquzzaman,nsu_author_486,3518
Rashedul,nsu_author_487,3058
Karima,nsu_author_488,3519
Mahmudur,nsu_author_489,2509
Hasan.,nsu_author_49,3520
Majidul,nsu_author_491,3521
Alauddin,nsu_author_493,2805
Tamzid,nsu_author_494,3121
Hasan,nsu_author_495,1052
Mozadded,nsu_author_496,3522
Mohammad,nsu_author_497,1107
Chowdhury,nsu_author_498,1032
Khondker,nsu_author_499,3523
Monirujjaman,nsu_author_5,3159
Tarafder,nsu_author_50,2075
Tahsin,nsu_author_500,1413
Mahmud,nsu_author_501,1039
Hossain,nsu_author_502,1010
Nahid,nsu_author_504,3524
A.S.M.,nsu_author_505,2698
Rahman,nsu_author_506,986
Farhanul,nsu_author_507,3525
Mohammed,nsu_author_509,1196
Tanha,nsu_author_51,1111
Akash,nsu_author_510,1029
Abrar,nsu_author_511,1016
Maofic,nsu_author_512,3526
Shuvo,nsu_author_514,3527
Shuvo,nsu_author_514,3527
Abid,nsu_author_515,3528
Abid,nsu_author_515,3528
Ishaque,nsu_author_516,3516
Ishaque,nsu_author_516,3516
Salahuddin,nsu_author_517,3529
Rahman,nsu_author_518,986
Hasib,nsu_author_519,1370
Mohammad,nsu_author_52,1107
Hossain,nsu_author_520,1010
Mohammad,nsu_author_521,1107
Mohamed,nsu_author_522,1778
Salauddin,nsu_author_523,3530
Anika,nsu_author_524,1757
Abdullah,nsu_author_525,1092
Tamina,nsu_author_526,3531
Shahriar,nsu_author_527,1119
Wahiduzzaman,nsu_author_528,1061
Shahariar,nsu_author_529,1444
Hasan,nsu_author_53,1052
Michael,nsu_author_530,2232
Donald,nsu_author_531,3532
Silvia,nsu_author_532,3533
Yousef,nsu_author_533,3534
Simon,nsu_author_534,3535
Klaiber,nsu_author_535,3536
Ahmed,nsu_author_536,1055
Wang,nsu_author_537,1290
Wang,nsu_author_537,1290
Rockstroh,nsu_author_538,3537
Gera,nsu_author_539,3538
Gera,nsu_author_539,3538
Jannatul,nsu_author_54,2764
Simon,nsu_author_540,3535
Rony,nsu_author_541,1276
Rony,nsu_author_541,1276
R.,nsu_author_542,1379
R.,nsu_author_542,1379
Sarcar,nsu_author_544,3539
Sarcar,nsu_author_544,3539
Hadi,nsu_author_547,3540
Hadi,nsu_author_547,3540
Tamanna,nsu_author_55,2264
E.,nsu_author_550,3104
E.,nsu_author_550,3104
Sinha,nsu_author_551,3541
Sinha,nsu_author_551,3541
Abeer,nsu_author_552,3542
Abeer,nsu_author_552,3542
I.,nsu_author_553,999
I.,nsu_author_553,999
Khushboo,nsu_author_554,3543
Nuzhat,nsu_author_555,3191
Ahmed,nsu_author_556,1055
Ahmed,nsu_author_556,1055
Khuda,nsu_author_557,3544
Khuda,nsu_author_557,3544
Chowdhury,nsu_author_558,1032
Rezwana,nsu_author_559,1710
Deboshree,nsu_author_56,3545
Islam,nsu_author_560,1051
Sajjad,nsu_author_561,3546
Ahmed,nsu_author_562,1055
Hasan,nsu_author_563,1052
Hasan,nsu_author_563,1052
Islam,nsu_author_564,1051
Islam,nsu_author_564,1051
Wong-Villacres,nsu_author_565,3547
Kutay,nsu_author_566,3548
Kutay,nsu_author_566,3548
Lazem,nsu_author_567,3549
Lazem,nsu_author_567,3549
Abad,nsu_author_568,3550
Abad,nsu_author_568,3550
Collazos,nsu_author_569,3551
Hasan,nsu_author_57,1052
Abeer,nsu_author_570,3542
Sinha,nsu_author_571,3541
Anik,nsu_author_572,1134
Shabnam,nsu_author_573,3552
Shaikh,nsu_author_574,2788
Neshati,nsu_author_575,3553
Junwei,nsu_author_576,3554
Qiang,nsu_author_577,3555
Jian,nsu_author_578,3556
Mohammad,nsu_author_579,1107
Iftekharul,nsu_author_58,3491
Tawfique,nsu_author_580,3557
SHAIKH,nsu_author_581,3558
N,nsu_author_582,3559
N,nsu_author_582,3559
Urmi,nsu_author_584,3560
Urmi,nsu_author_584,3560
Jamal,nsu_author_585,3561
Jamal,nsu_author_585,3561
L.,nsu_author_586,3562
L.,nsu_author_586,3562
Samsun,nsu_author_587,3563
Minhazul,nsu_author_588,3564
Mehedi,nsu_author_589,998
Mohammed,nsu_author_59,1196
Mohammed,nsu_author_590,1196
Mohammad,nsu_author_591,1107
Biswas,nsu_author_592,1165
Sudipta,nsu_author_593,1349
Chowdhury,nsu_author_596,1032
Farhan,nsu_author_597,1406
Nishat,nsu_author_6,1829
Sifat,nsu_author_60,1215
Tamanna,nsu_author_600,2264
Sharmin,nsu_author_601,1700
Munir,nsu_author_602,3565
Sambasivan,nsu_author_603,3566
Checkley,nsu_author_604,3567
Batool,nsu_author_605,3568
Gaytán-Lugo,nsu_author_606,3569
Matthews,nsu_author_607,3570
Consolvo,nsu_author_608,3571
Elizabeth,nsu_author_609,3572
Ahmed,nsu_author_61,1055
Mohammad,nsu_author_610,1107
Mahbub,nsu_author_611,1127
Muhammad,nsu_author_612,1301
Salequl,nsu_author_613,3573
Mozaffor,nsu_author_614,3574
Abdullah,nsu_author_615,1092
Waheed,nsu_author_616,3575
Chowdhury,nsu_author_617,1032
Arafat,nsu_author_618,1247
Khaleque,nsu_author_619,2491
Minhaz,nsu_author_62,3576
Jameela,nsu_author_620,3577
Tashmim,nsu_author_621,3578
Zahurul,nsu_author_622,3579
Hossain,nsu_author_623,1010
Sultanul,nsu_author_624,3580
Abdullah,nsu_author_625,1092
Enayetur,nsu_author_626,3581
Rokhsana,nsu_author_628,3582
Ashfaq,nsu_author_629,3262
Chowdhury,nsu_author_63,1032
Rahman,nsu_author_630,986
Hentschel,nsu_author_631,3583
Ishtiaque,nsu_author_632,2122
Hussain,nsu_author_633,1130
Kumar,nsu_author_634,1243
Siddiquee,nsu_author_635,2775
Ashram,nsu_author_636,3584
Courtney,nsu_author_637,3585
Zichun,nsu_author_638,3586
Morrison-Smith,nsu_author_639,3587
Rashed,nsu_author_64,1274
Christina,nsu_author_640,3588
Jaime,nsu_author_641,3589
Iftekhar,nsu_author_642,2519
Chowdhury,nsu_author_643,1032
Ridita,nsu_author_644,3590
Doyle,nsu_author_645,3591
Masudul,nsu_author_646,2981
Rahat,nsu_author_647,2860
Shariful,nsu_author_648,2113
Alam,nsu_author_65,1054
Alam,nsu_author_65,1054
Natasha,nsu_author_650,3333
Brayshaw,nsu_author_651,3592
Ridwan,nsu_author_652,1882
Tanveer,nsu_author_653,2079
Shoilee,nsu_author_654,3593
Choudhury,nsu_author_655,1067
Noah,nsu_author_656,3594
Ghazal,nsu_author_657,3595
Arman,nsu_author_658,1698
NuruddinMonsur,nsu_author_659,3596
Jackson,nsu_author_661,3597
Ferdous,nsu_author_662,1799
Rifat,nsu_author_663,1272
Rizvi,nsu_author_664,3598
Shamir,nsu_author_665,3599
Mansur,nsu_author_666,3600
Fajilatun,nsu_author_667,3601
Masudul,nsu_author_668,2981
Mahfuz,nsu_author_669,2802
Yuan-Cheng,nsu_author_67,3602
Gustafson,nsu_author_670,3603
Pourang,nsu_author_671,3604
Subramanian,nsu_author_672,3605
Nabeel,nsu_author_673,3606
Pourang,nsu_author_674,3604
Graham,nsu_author_675,3607
Sreyasi,nsu_author_676,3608
Nusher,nsu_author_677,3609
Tasneem,nsu_author_679,2285
Ying-Dar,nsu_author_68,3610
Marzan,nsu_author_680,3611
Hasan,nsu_author_681,1052
Mohammed,nsu_author_682,1196
Zahid,nsu_author_683,2145
Mohammed,nsu_author_684,1196
Taufiq,nsu_author_685,3612
Ishtiaq,nsu_author_686,1706
Shiblee,nsu_author_687,3613
Mohammad,nsu_author_688,1107
Bhowmick,nsu_author_689,1707
Dipon,nsu_author_69,3614
Priyanka,nsu_author_691,3615
Kaonine,nsu_author_692,3616
Chowdhury,nsu_author_693,1032
Farhan,nsu_author_694,1406
Mostaqim,nsu_author_695,3617
MubassirHabib,nsu_author_696,3618
Mainuddin,nsu_author_697,1704
Monirujjaman,nsu_author_698,3159
Rabbi,nsu_author_699,1281
Farjana,nsu_author_7,2495
Abdullah,nsu_author_700,1092
Ahsan,nsu_author_701,1507
Md.Redwanul,nsu_author_703,3619
Md.Ishtiaq,nsu_author_704,3620
Nasrin,nsu_author_705,1365
Chowdhury,nsu_author_706,1032
Aminuzzaman,nsu_author_707,3621
Junayed,nsu_author_708,1359
Anisur,nsu_author_709,3622
Farhana,nsu_author_71,2194
Rabbani,nsu_author_710,2274
Hafizur,nsu_author_712,3623
Eshan,nsu_author_713,3243
Samanta,nsu_author_714,3624
Ashikur,nsu_author_715,2167
Sadman,nsu_author_716,1856
Alroobaea,nsu_author_717,3625
Sajjad,nsu_author_718,3546
Shopno,nsu_author_72,3626
Tamim,nsu_author_720,3500
Sultana,nsu_author_721,1153
Md.Talat,nsu_author_722,3627
Intiser,nsu_author_724,1518
Tasdid,nsu_author_725,1376
Sahidur,nsu_author_726,3628
Sudman,nsu_author_727,3629
Nahian,nsu_author_728,1086
Mushfiqur,nsu_author_729,3630
Moniruzzaman,nsu_author_73,1190
Hashibur,nsu_author_730,3631
Morshedul,nsu_author_733,1816
Shafayet,nsu_author_734,3222
Maliha,nsu_author_735,2461
Mehedi,nsu_author_736,998
Zubaer,nsu_author_737,3632
Mustafizur,nsu_author_738,2539
Sutradhar,nsu_author_739,3245
Hassan,nsu_author_74,1158
Mustafiz,nsu_author_740,3633
Hriday,nsu_author_741,3634
Jannatul,nsu_author_742,2764
mahmud,nsu_author_743,40
Raktim,nsu_author_744,3635
Rayhan,nsu_author_745,1199
Hamza,nsu_author_747,3636
EftekharAlam,nsu_author_749,3637
Mahfuzur,nsu_author_75,2665
Taslima,nsu_author_751,3638
Choudhury,nsu_author_752,1067
Nahid,nsu_author_756,3524
Mahedi,nsu_author_757,3639
Istiaqqe,nsu_author_758,3640
Shariar,nsu_author_759,1320
Shorfuzzaman,nsu_author_76,3215
Morshed,nsu_author_761,1275
Quadery,nsu_author_763,3641
Kayser,nsu_author_765,3642
Shakil,nsu_author_766,3183
Farhan,nsu_author_767,1406
Sultana,nsu_author_769,1153
Mehedi,nsu_author_77,998
Khan,nsu_author_770,1002
Rezaul,nsu_author_771,2542
Shams-E-Mofiz,nsu_author_772,3643
Sharmin,nsu_author_773,1700
Shishir,nsu_author_774,3238
Shahariar,nsu_author_775,1444
Fairuz,nsu_author_776,3644
Mohammad,nsu_author_777,1107
Delhi,nsu_author_781,3645
India,nsu_author_782,3646
July,nsu_author_783,3647
Shuvashish,nsu_author_784,3648
Farhan,nsu_author_785,1406
Alimuddin,nsu_author_786,3649
Ashiqur,nsu_author_787,2388
Ashique,nsu_author_788,2616
Rakibull,nsu_author_790,3650
Asaduzzaman,nsu_author_791,1477
Morshed,nsu_author_792,1275
Rahman,nsu_author_793,986
Rezaul,nsu_author_794,2542
Hamdan,nsu_author_795,3651
Zahira,nsu_author_796,3652
Fatiha,nsu_author_797,3653
Monsurul,nsu_author_799,3376
Zebin,nsu_author_8,3654
Syrus,nsu_author_80,3331
Prodip,nsu_author_800,3655
Rubaiat,nsu_author_802,3656
Miftaur,nsu_author_803,3657
Kamrul,nsu_author_804,2762
Saifur,nsu_author_805,1521
Qammer,nsu_author_806,3658
Alomainy,nsu_author_807,3380
Qammer,nsu_author_808,3658
Nusrat,nsu_author_809,1991
M.A.,nsu_author_81,3659
M.A.,nsu_author_81,3659
Khandkar,nsu_author_810,3055
S.S.,nsu_author_811,3660
Rahman,nsu_author_812,986
Hasan,nsu_author_813,1052
Siddique,nsu_author_814,2397
Suvodeep,nsu_author_816,3661
Sukaina,nsu_author_817,3662
Jimenez,nsu_author_818,3663
Faisal,nsu_author_819,1120
Rasheduzzaman,nsu_author_820,3322
Zaman,nsu_author_821,1220
Hasanul,nsu_author_822,1671
Mohammad,nsu_author_823,1107
Riazul,nsu_author_824,3664
Raiyan,nsu_author_825,1522
Shabab,nsu_author_826,3665
Afroze,nsu_author_828,1241
Alomainy,nsu_author_829,3380
Jeetendra,nsu_author_830,3666
Mehedi,nsu_author_832,998
Jobayer,nsu_author_833,3667
Hossain,nsu_author_834,1010
Sharnali,nsu_author_835,3668
Abdullah,nsu_author_837,1092
Sharmin,nsu_author_838,1700
Nafisha,nsu_author_839,3669
Tanzid,nsu_author_84,3670
Najmabadi,nsu_author_840,3671
Baroud,nsu_author_841,3672
W.,nsu_author_842,3673
W.,nsu_author_842,3673
Wahl,nsu_author_843,3674
Wahl,nsu_author_843,3674
Wroblewski,nsu_author_844,3675
Laackmaan,nsu_author_845,3676
Sedelmayer,nsu_author_846,3677
Pauer,nsu_author_847,3678
Moritz,nsu_author_848,3679
Hasan,nsu_author_849,1052
Iqbal,nsu_author_85,1318
Zaman,nsu_author_850,1220
Shen,nsu_author_851,3680
Shen,nsu_author_851,3680
Krivacek,nsu_author_852,3681
Carlen,nsu_author_853,3682
Mastrangelo,nsu_author_854,3683
Morsele,nsu_author_856,3684
Mohammed,nsu_author_857,1196
Sharaban,nsu_author_858,3685
Nuerrennisahan,nsu_author_859,3686
Salam,nsu_author_86,3687
Shahadat,nsu_author_860,2262
Shammi,nsu_author_861,3688
Sayeed,nsu_author_862,1350
Rahman,nsu_author_863,986
Pokrajac,nsu_author_866,3689
Sohrawardi,nsu_author_869,3690
Zaman,nsu_author_87,1220
Iftekhar,nsu_author_870,2519
Hossain,nsu_author_871,1010
Bushra,nsu_author_872,1881
Jafrin,nsu_author_873,3691
Shamsul,nsu_author_874,2469
Quadir,nsu_author_875,3692
Fariha,nsu_author_877,1355
Shahriar,nsu_author_879,1119
Zobayda,nsu_author_881,3693
Saima,nsu_author_882,3694
Haque,nsu_author_884,1066
Dehghanian,nsu_author_885,3695
Jamilur,nsu_author_887,3696
Prosad,nsu_author_888,3697
Kabir,nsu_author_89,1131
Talha,nsu_author_890,1185
Sadia,nsu_author_891,1699
Tashreque,nsu_author_892,3698
Safkat,nsu_author_893,3699
Shamiur,nsu_author_894,3700
Mahbubur,nsu_author_895,2064
Tanvir,nsu_author_896,1369
Shahadat,nsu_author_897,2262
Kuperavage,nsu_author_898,3701
Abdullah-Al-Zubaer,nsu_author_899,3702
Bahalul,nsu_author_9,3295
Bhuiyan,nsu_author_90,1450
Predrag,nsu_author_900,3703
Samiullah,nsu_author_902,2507
Mahmudul,nsu_author_903,1910
Mithun,nsu_author_905,2826
Gautam,nsu_author_906,3704
Rafiqul,nsu_author_907,2172
Shopon,nsu_author_908,3317
Anowarul,nsu_author_909,3318
Nadir,nsu_author_91,3705
Cockmartin,nsu_author_911,3706
Bosmans,nsu_author_912,3707
Bliznakova,nsu_author_913,3708
Nicholas,nsu_author_914,3709
Pokrajac,nsu_author_916,3689
S.M.A.,nsu_author_917,2401
Mansoor,nsu_author_918,1034
Tasnim,nsu_author_919,1060
Alamgir,nsu_author_92,2646
Maksud,nsu_author_920,3710
Zahidul,nsu_author_921,1721
Serajul,nsu_author_922,3711
Rabiul,nsu_author_926,1308
Ahsan,nsu_author_927,1507
Rakibul,nsu_author_928,2150
Nusrat,nsu_author_929,1991
Trajkovic,nsu_author_93,3712
Smolinski,nsu_author_931,3713
Rahman,nsu_author_933,986
Booth,nsu_author_934,3714
Sarwar,nsu_author_935,1219
Hossain,nsu_author_936,1010
El-Sakka,nsu_author_937,3329
Wang,nsu_author_938,1290
Richter,nsu_author_939,3715
Lally,nsu_author_94,3716
Alamgir,nsu_author_940,2646
A.U.H.,nsu_author_941,3717
K.M.U.,nsu_author_942,3718
Dipta,nsu_author_943,1245
Chowdhury,nsu_author_944,1032
Moriom,nsu_author_945,3719
Sultana,nsu_author_946,1153
Israka,nsu_author_947,3720
Mabeean,nsu_author_948,3721
Mohibur,nsu_author_949,3722
Gill,nsu_author_95,3723
Gill,nsu_author_95,3723
Afsara,nsu_author_950,3724
Farabi,nsu_author_951,2199
Warsi,nsu_author_952,3725
Mahmud,nsu_author_953,1039
Shayam,nsu_author_954,3726
Nafis,nsu_author_955,1676
Mehedi,nsu_author_956,998
Nirob,nsu_author_957,3727
Shakirul,nsu_author_958,3728
Hossain,nsu_author_959,1010
Al-Rousan,nsu_author_96,3729
Shanila,nsu_author_960,3730
S.A.M.,nsu_author_961,3731
Elham,nsu_author_962,3732
Mohammad,nsu_author_963,1107
Humayra,nsu_author_964,2977
Chakraborty,nsu_author_965,1741
Nishat,nsu_author_966,1829
Shanchary,nsu_author_967,3733
Naved,nsu_author_968,3734
Ayman,nsu_author_969,3735
Paul,nsu_author_97,3736
Paul,nsu_author_97,3736
Chowdhury,nsu_author_970,1032
Muhammad,nsu_author_971,1301
Mohammad,nsu_author_972,1107
Ihsanul,nsu_author_973,3737
Jawad,nsu_author_974,3738
Rahman,nsu_author_975,986
Mohammad,nsu_author_976,1107
Shafin,nsu_author_977,3739
Amrijit,nsu_author_978,3740
Hossain,nsu_author_979,1010
D.,nsu_author_98,995
D.,nsu_author_98,995
Lutfe,nsu_author_980,3286
Cheraghian,nsu_author_981,3741
Shawmoon,nsu_author_982,3136
Riasat,nsu_author_983,3204
Wahidul,nsu_author_984,3324
Rahman,nsu_author_985,986
Nabiul,nsu_author_986,3416
Shuvo,nsu_author_987,3527
Riajul,nsu_author_988,3742
Shanta,nsu_author_989,2792
Trajkovic,nsu_author_99,3712
Anik,nsu_author_990,1134
Foyez,nsu_author_991,3743
Shahriar,nsu_author_992,1119
Mohsin,nsu_author_993,1905
Tamema,nsu_author_994,3744
Jannatul,nsu_author_995,2764
Chowdhury,nsu_author_996,1032
Mohammad,nsu_author_997,1107
Arshaduzzaman,nsu_author_998,3745
Ratul,nsu_author_999,3746
Abdullah,sust_author_0,1092
Shoeb,sust_author_1,3747
Ahmed,sust_author_10,1055
Rahman,sust_author_100,986
Hasan,sust_author_101,1052
Rashid,sust_author_102,1022
Hussain,sust_author_103,1130
Haque,sust_author_104,1066
Islam,sust_author_105,1051
Bashar,sust_author_107,1014
Chowdhury,sust_author_108,1032
Islam,sust_author_109,1051
Masum,sust_author_11,1473
Das,sust_author_110,1009
Karmakar,sust_author_111,3748
Shams,sust_author_112,3749
Iqbal,sust_author_113,1318
Jahan,sust_author_115,1031
Jahan,sust_author_115,1031
I.,sust_author_116,999
I.,sust_author_116,999
Jahan,sust_author_117,1031
Shahidur,sust_author_118,3449
J.,sust_author_119,1189
J.,sust_author_119,1189
Ishtiaque,sust_author_12,2122
Siddik,sust_author_120,3750
Siddik,sust_author_120,3750
Rahman,sust_author_121,986
Baig,sust_author_122,3751
Baig,sust_author_122,3751
M.,sust_author_123,994
M.,sust_author_123,994
Owishi,sust_author_124,3752
Owishi,sust_author_124,3752
N.,sust_author_125,3753
N.,sust_author_125,3753
Debnath,sust_author_126,2717
